Time (s),Shaft Angle (degrees)
4.783989667892456,106.13999938964844
4.836748838424683,106.64999389648438
4.890239953994751,107.0999984741211
4.941992282867432,107.40999603271484
4.994507789611816,107.64999389648438
5.047454118728638,108.13999938964844
5.1007373332977295,108.6199951171875
5.153076887130737,109.00999450683594
5.205994129180908,109.3699951171875
5.258557081222534,109.86000061035156
5.311010837554932,110.39999389648438
5.364089250564575,110.79000091552734
5.417318105697632,111.0199966430664
5.468621730804443,111.48999786376953
5.5204949378967285,112.04999542236328
5.57369589805603,112.43999481201172
5.626430988311768,112.72000122070312
5.680116653442383,112.87999725341797
5.733245849609375,113.19999694824219
5.786609888076782,113.5199966430664
5.83931827545166,113.77999877929688
5.892179250717163,114.06999969482422
5.94415545463562,114.25
5.9976184368133545,114.3699951171875
6.050577878952026,114.5
6.103561878204346,114.70999908447266
6.156348943710327,114.89999389648438
6.209146738052368,115.04999542236328
6.262195348739624,115.1199951171875
6.3148956298828125,115.18000030517578
6.367477893829346,115.20999908447266
6.419936895370483,115.30999755859375
6.472689151763916,115.39999389648438
6.52511739730835,115.50999450683594
6.578988552093506,115.43999481201172
6.633192777633667,115.11000061035156
6.686836004257202,114.81999969482422
6.739537239074707,114.73999786376953
6.7922468185424805,114.54000091552734
6.846786975860596,114.29999542236328
6.898925065994263,114.11000061035156
6.9506285190582275,113.95999908447266
7.002629280090332,113.52999877929688
7.05411958694458,113.06999969482422
7.106074810028076,112.7699966430664
7.158557891845703,112.48999786376953
7.210193634033203,112.18000030517578
7.265064477920532,111.79000091552734
7.319356203079224,111.43999481201172
7.372636556625366,111.16999816894531
7.424316644668579,110.91999816894531
7.476113796234131,110.69999694824219
7.5292463302612305,110.45999908447266
7.579235076904297,110.3499984741211
7.630615949630737,110.02999877929688
7.682400703430176,109.68999481201172
7.734374761581421,109.43000030517578
7.787219285964966,109.16999816894531
7.840590000152588,108.8499984741211
7.893378257751465,108.52999877929688
7.946957588195801,108.23999786376953
8.001030683517456,108.00999450683594
8.053848505020142,107.75999450683594
8.10723614692688,107.48999786376953
8.158991575241089,107.18000030517578
8.213773488998413,106.80999755859375
8.267717599868774,106.29999542236328
8.320295572280884,105.18999481201172
8.37194538116455,103.20999908447266
8.425318479537964,101.36000061035156
8.478088855743408,99.52999877929688
8.53123688697815,97.97999572753906
8.584400177001953,97.06999969482422
8.637616157531738,96.61000061035156
8.690785646438599,95.6500015258789
8.742546796798706,94.6500015258789
8.797112464904785,93.93999481201172
8.850523948669434,92.86000061035156
8.903614282608032,91.87999725341797
8.95544695854187,90.8699951171875
9.008757591247559,90.23999786376953
9.060364246368408,89.86000061035156
9.112547874450684,89.32999420166016
9.166388034820557,88.97999572753906
9.219377517700195,88.80999755859375
9.272095680236816,88.62999725341797
9.325493574142456,88.48999786376953
9.37709903717041,88.19999694824219
9.429593563079834,88.12999725341797
9.483573913574219,88.13999938964844
9.537172555923462,88.19999694824219
9.58992862701416,88.40999603271484
9.642675638198853,88.48999786376953
9.694736003875732,88.5
9.747931957244873,88.43000030517578
9.801328182220459,88.47999572753906
9.854220628738403,88.50999450683594
9.907532691955566,88.41999816894531
9.961381673812866,88.69999694824219
10.014389753341675,89.18000030517578
10.06615161895752,89.44999694824219
10.119252681732178,89.65999603271484
10.171884536743164,89.9000015258789
10.224944591522217,90.47999572753906
10.277352094650269,91.02999877929688
10.332140922546387,91.48999786376953
10.385850191116333,92.0999984741211
10.43859076499939,92.40999603271484
10.490165948867798,92.50999450683594
10.542872190475464,92.47999572753906
10.596166849136353,92.41999816894531
10.649154663085938,92.25999450683594
10.702602863311768,91.97000122070312
10.755402565002441,91.75999450683594
10.808159351348877,91.5199966430664
10.86159610748291,91.1500015258789
10.914836645126343,90.88999938964844
10.968218326568604,90.62999725341797
11.021239757537842,90.4000015258789
11.074341535568237,90.04000091552734
11.126968383789062,89.69999694824219
11.179816246032715,89.50999450683594
11.234569311141968,89.38999938964844
11.286486864089966,89.2699966430664
11.340128898620605,89.08999633789062
11.392833709716797,88.91999816894531
11.445127725601196,88.72000122070312
11.49802565574646,88.58000183105469
11.551456212997437,88.5199966430664
11.604233026504517,88.52999877929688
11.656916379928589,88.63999938964844
11.709488153457642,88.75
11.763042688369751,88.83999633789062
11.815932035446167,88.91999816894531
11.869476318359375,89.00999450683594
11.92230749130249,89.18999481201172
11.974372148513794,89.31999969482422
12.025939226150513,89.45999908447266
12.077970027923584,89.48999786376953
12.132402896881104,89.5999984741211
12.184772729873657,89.77999877929688
12.237322092056274,89.93000030517578
12.288952112197876,90.0199966430664
12.341195821762085,90.2699966430664
12.39410138130188,90.52999877929688
12.4463050365448,90.82999420166016
12.500211477279663,91.11000061035156
12.552862167358398,91.47000122070312
12.60476040840149,91.90999603271484
12.658054828643799,92.22999572753906
12.710783004760742,92.5199966430664
12.764215230941772,92.66999816894531
12.817826271057129,92.91999816894531
12.870771884918213,93.16999816894531
12.922557353973389,93.37999725341797
12.974547624588013,93.57999420166016
13.027647018432617,93.82999420166016
13.082522630691528,94.0999984741211
13.130976438522339,94.29999542236328
13.184180498123169,94.54000091552734
13.237492561340332,94.93000030517578
13.2893648147583,95.4000015258789
13.342103481292725,95.72000122070312
13.393421649932861,96.23999786376953
13.445146799087524,96.82999420166016
13.499454259872437,97.27999877929688
13.553460359573364,97.6199951171875
13.607004880905151,98.18999481201172
13.659587144851685,98.93000030517578
13.712222814559937,99.52999877929688
13.76531434059143,99.93999481201172
13.818511486053467,100.36000061035156
13.871484756469727,101.06999969482422
13.924789667129517,101.65999603271484
13.97663164138794,102.08999633789062
14.030080080032349,102.72000122070312
14.083381414413452,103.43999481201172
14.136338710784912,103.87999725341797
14.189133882522583,104.16999816894531
14.24169659614563,104.3699951171875
14.293311357498169,104.83999633789062
14.349312543869019,105.15999603271484
14.403461456298828,105.43000030517578
14.456843614578247,105.48999786376953
14.508580923080444,105.43000030517578
14.561957120895386,105.3699951171875
14.615372657775879,105.23999786376953
14.668536186218262,105.15999603271484
14.721232175827026,104.98999786376953
14.773468971252441,104.82999420166016
14.824726581573486,104.66999816894531
14.875852346420288,104.5999984741211
14.927084684371948,104.57999420166016
14.979006290435791,104.56999969482422
15.032725095748901,104.52999877929688
15.08560824394226,104.45999908447266
15.138459205627441,104.39999389648438
15.190444946289062,104.37999725341797
15.243031740188599,104.37999725341797
15.29781985282898,104.50999450683594
15.351016998291016,104.86000061035156
15.403057098388672,105.1199951171875
15.454535484313965,105.32999420166016
15.506773471832275,105.54000091552734
15.558501720428467,105.68999481201172
15.611294269561768,105.73999786376953
15.666158199310303,105.72999572753906
15.72028398513794,105.66999816894531
15.773722171783447,105.61000061035156
15.826482057571411,105.58999633789062
15.881253242492676,105.79000091552734
15.935508728027344,106.07999420166016
15.988533020019531,106.44999694824219
16.041590929031372,106.79000091552734
16.094386100769043,106.97000122070312
16.149346590042114,107.15999603271484
16.203880548477173,107.2699966430664
16.257230520248413,107.22999572753906
16.309856176376343,107.06999969482422
16.363622426986694,106.93999481201172
16.415305852890015,106.90999603271484
16.46856999397278,106.89999389648438
16.52039384841919,106.90999603271484
16.57380437850952,106.91999816894531
16.626470804214478,107.0
16.679068088531494,107.00999450683594
16.732261180877686,106.88999938964844
16.78561544418335,106.65999603271484
16.838809967041016,106.32999420166016
16.89061951637268,106.0199966430664
16.94344711303711,105.82999420166016
16.99975085258484,105.68999481201172
17.053913116455078,105.58999633789062
17.107210159301758,105.29999542236328
17.160085201263428,105.0
17.214763164520264,104.58999633789062
17.270400762557983,103.98999786376953
17.32316827774048,103.43999481201172
17.37647795677185,102.94999694824219
17.42918848991394,102.61000061035156
17.482372999191284,102.0
17.535640954971313,101.30999755859375
17.58833146095276,100.6199951171875
17.64057970046997,100.16999816894531
17.692267179489136,99.68999481201172
17.74396562576294,99.02999877929688
17.79729413986206,98.40999603271484
17.853914260864258,97.82999420166016
17.90745997428894,96.97999572753906
17.960157871246338,96.15999603271484
18.01262855529785,95.54999542236328
18.065834999084473,94.88999938964844
18.11900544166565,94.37999725341797
18.171931743621826,93.65999603271484
18.225329399108887,92.97000122070312
18.277071475982666,92.45999908447266
18.333003044128418,91.87999725341797
18.38722562789917,91.0
18.440751314163208,90.07999420166016
18.493475198745728,89.33999633789062
18.54823589324951,88.54999542236328
18.60272479057312,87.5199966430664
18.655553102493286,86.58000183105469
18.710368633270264,85.9000015258789
18.76215648651123,85.33999633789062
18.814781665802002,84.52999877929688
18.86752963066101,83.80999755859375
18.920263051986694,83.38999938964844
18.973212242126465,83.00999450683594
19.02662181854248,82.22999572753906
19.078458786010742,81.6500015258789
19.133534908294678,81.38999938964844
19.187525033950806,81.02999877929688
19.240952968597412,80.58999633789062
19.29387903213501,80.15999603271484
19.348463535308838,79.9000015258789
19.402453184127808,79.6500015258789
19.455341339111328,79.47999572753906
19.507945775985718,79.22999572753906
19.560102939605713,78.80999755859375
19.612797021865845,78.43999481201172
19.666203022003174,78.62999725341797
19.719245672225952,80.47000122070312
19.77221441268921,83.90999603271484
19.825461864471436,89.15999603271484
19.87714982032776,95.93999481201172
19.930765867233276,104.39999389648438
19.984506130218506,111.68999481201172
20.037336587905884,117.14999389648438
20.091230869293213,120.97999572753906
20.143582582473755,123.08999633789062
20.1984601020813,123.61000061035156
20.252068281173706,122.44999694824219
20.305224657058716,119.62999725341797
20.35782289505005,115.22999572753906
20.410033702850342,109.32999420166016
20.461585521697998,105.23999786376953
20.513941287994385,105.07999420166016
20.56689763069153,105.07999420166016
20.619286060333252,105.07999420166016
