Time (s),Tip X Position (m)
13.661677360534668,0.5606203638055323
13.71445369720459,0.5571517567217955
13.767479181289673,0.5547365362040174
13.820655584335327,0.5523700589729019
13.873562812805176,0.5482523196863731
13.926876544952393,0.5447906207908862
13.97876262664795,0.542217149984379
14.032296419143677,0.5385045542649314
14.085489749908447,0.5342317742947046
14.138398885726929,0.5316873108394747
14.191120386123657,0.52989603669285
14.243753910064697,0.528747405191345
14.29538083076477,0.5258968189070353
14.351433992385864,0.5240500678401888
14.405534267425537,0.5224130887397277
14.458915710449219,0.5220144857009923
14.51064944267273,0.5223687918456753
14.564671277999878,0.5227576753464931
14.617461204528809,0.5235573172117203
14.670618057250977,0.5240356144753584
14.72331166267395,0.5250241985310357
14.775461196899414,0.5259639774500046
14.82677412033081,0.5269571001127532
14.87788987159729,0.527386166873651
14.929008483886719,0.5275149267332704
14.980856895446777,0.5275720265780239
15.034635066986084,0.5278101428058077
15.087828397750854,0.5282242657752209
15.140565156936646,0.5285714694590026
15.192355394363403,0.5286854980458119
15.245160102844238,0.5286854980458119
15.300464391708374,0.5279435890807379
15.353100538253784,0.5258122479201024
15.405091285705566,0.5242843235953001
15.456604480743408,0.5230309888504826
15.508832693099976,0.5217371477419627
15.560604333877563,0.5208306023099861
15.613379001617432,0.5205380001483039
15.668105602264404,0.5205955619074019
15.722388505935669,0.520940666232584
15.775830268859863,0.5212904547083946
15.828572750091553,0.5214153344550119
15.883979320526123,0.5202501079003065
15.937590599060059,0.5185006618332562
15.990450382232666,0.5162511182729699
16.043801307678223,0.5141847117729261
16.096510410308838,0.5130719334713432
16.151612520217896,0.5119543153249234
16.205989599227905,0.5113049722807992
16.259296655654907,0.5115327876026647
16.311901092529297,0.5124669930727973
16.365748405456543,0.5132458610873022
16.417556762695312,0.5134397406395627
16.4706552028656,0.5135026963190787
16.52250027656555,0.5134447204465036
16.575899839401245,0.5133867361648484
16.62856960296631,0.5129128258088284
16.68156909942627,0.512844959124229
16.734378814697266,0.513580443919467
16.78805947303772,0.5150063094367696
16.840890407562256,0.5169643145115381
16.892656326293945,0.5188854628098309
16.945679903030396,0.5200148730345392
17.001813173294067,0.520835508682079
17.055991411209106,0.5214497241951954
17.10928726196289,0.5232413032204817
17.162298440933228,0.5249816700043655
17.217565774917603,0.5274815756627751
17.272497177124023,0.5310753607805417
17.32524561882019,0.534319446030582
17.37861204147339,0.5371735685210868
17.431596755981445,0.539244611456751
17.484473943710327,0.5428414827456466
17.537720680236816,0.5468657682797744
17.59039831161499,0.5508607830092394
17.642719268798828,0.5534415481855812
17.694377899169922,0.5562647004968848
17.74607491493225,0.5600804361264375
17.800846099853516,0.5635942890535741
17.855994701385498,0.566849187864234
17.90944814682007,0.5717114808574486
17.96226668357849,0.5763382051867177
18.015010833740234,0.5796964429145007
18.068026304244995,0.5833804811465756
18.1211097240448,0.5861953304382266
18.174001932144165,0.590164771187544
18.2273166179657,0.5939496540393399
18.279191970825195,0.5967886730272087
18.33515167236328,0.5999901613224045
18.389328479766846,0.6046821218800509
18.442829132080078,0.6096731704112861
18.49556565284729,0.6136166795383768
18.550803899765015,0.6178263638287288
18.60478138923645,0.6231451032914204
18.65760850906372,0.6281014963055234
18.712458610534668,0.6315791760423106
18.764548301696777,0.6344125206292747
18.816904544830322,0.6386566957132257
18.869602918624878,0.6422867686291945
18.922356367111206,0.6443114487111933
18.975316286087036,0.6463118160498168
19.028715133666992,0.6501642861778286
19.080674409866333,0.6530865368014013
19.135465145111084,0.6542891393152083
19.189636707305908,0.6561497312008313
19.242986917495728,0.6582189430506903
19.295944213867188,0.6603655782779531
19.351238489151,0.6615697502231608
19.404683589935303,0.662850381965674
19.457266330718994,0.6636676988649614
19.509957790374756,0.664791837165202
19.562188386917114,0.6668884942862198
19.615278959274292,0.6685717254914779
19.668325185775757,0.6676549512848184
19.721335887908936,0.6580614361159689
19.774308681488037,0.638871722124283
19.827528953552246,0.6081851340581621
19.879258155822754,0.5682187522722503
19.93270444869995,0.5185697879018275
19.98661208152771,0.47322335057095444
20.0396568775177,0.43910225155169086
20.093263626098633,0.41585946943341334
20.14568567276001,0.404196447992777
20.201035976409912,0.4035938184200033
20.25416922569275,0.4138843317484912
20.307310342788696,0.4339751564460942
20.3599534034729,0.4625478534958824
20.412109851837158,0.49943766056998257
20.46363615989685,0.524212013943055
20.516029357910156,0.5251802486469188
20.568952798843384,0.52518171233444
20.621221780776978,0.52518171233444
