Time (s),Current (A)
5.9976184368133545,0.14000000059604645
6.050577878952026,0.07000000029802322
6.103561878204346,0.20999999344348907
6.156348943710327,0.0
6.209146738052368,0.17000000178813934
6.262195348739624,0.07000000029802322
6.3148956298828125,0.07000000029802322
6.367477893829346,0.17000000178813934
6.419936895370483,0.19999998807907104
6.472689151763916,0.35999998450279236
6.52511739730835,0.20999999344348907
6.578988552093506,-0.699999988079071
6.633192777633667,-0.7400000095367432
6.686836004257202,-0.6200000047683716
6.739537239074707,-0.5199999809265137
6.7922468185424805,-0.75
6.846786975860596,-0.8299999833106995
6.898925065994263,-0.7199999690055847
6.9506285190582275,-0.9300000071525574
7.002629280090332,-1.0499999523162842
7.05411958694458,-0.9899999499320984
7.106074810028076,-0.9300000071525574
7.158557891845703,-0.9599999785423279
7.210193634033203,-0.949999988079071
7.265064477920532,-1.0
7.319356203079224,-0.7199999690055847
7.372636556625366,-0.7400000095367432
7.424316644668579,-0.6800000071525574
7.476113796234131,-0.7999999523162842
7.5292463302612305,-0.8399999737739563
7.579235076904297,-0.8799999952316284
7.630615949630737,-0.949999988079071
7.682400703430176,-1.0499999523162842
7.734374761581421,-0.8999999761581421
7.787219285964966,-0.7999999523162842
7.840590000152588,-0.8199999928474426
7.893378257751465,-1.090000033378601
7.946957588195801,-1.0
8.001030683517456,-0.6499999761581421
8.053848505020142,-0.5999999642372131
8.10723614692688,-0.75
8.158991575241089,-0.7699999809265137
8.213773488998413,-0.949999988079071
8.267717599868774,-0.8700000047683716
8.320295572280884,-1.9399999380111694
8.37194538116455,-2.1599998474121094
8.425318479537964,-1.6100000143051147
8.478088855743408,-3.509999990463257
8.53123688697815,-2.5799999237060547
8.584400177001953,-1.0099999904632568
8.637616157531738,-0.9699999690055847
8.690785646438599,-2.049999952316284
8.742546796798706,-0.8700000047683716
8.797112464904785,-0.8100000023841858
8.850523948669434,-0.25
8.903614282608032,-1.3199999332427979
8.95544695854187,-1.2799999713897705
9.008757591247559,-1.090000033378601
9.060364246368408,-1.059999942779541
9.112547874450684,-0.6800000071525574
9.166388034820557,-0.8299999833106995
9.219377517700195,-0.75
9.272095680236816,-0.7899999618530273
9.325493574142456,-0.8899999856948853
9.37709903717041,-1.0699999332427979
9.429593563079834,-1.090000033378601
9.483573913574219,0.07000000029802322
9.537172555923462,-0.05999999865889549
9.58992862701416,-0.05999999865889549
9.642675638198853,-0.07999999821186066
9.694736003875732,-0.7999999523162842
9.747931957244873,-0.7899999618530273
9.801328182220459,-0.14000000059604645
9.854220628738403,-0.11999999731779099
9.907532691955566,-0.949999988079071
9.961381673812866,-0.04999999701976776
10.014389753341675,0.03999999910593033
10.06615161895752,-0.029999999329447746
10.119252681732178,0.17000000178813934
10.171884536743164,0.22999998927116394
10.224944591522217,0.03999999910593033
10.277352094650269,0.5600000023841858
10.332140922546387,0.12999999523162842
10.385850191116333,0.05999999865889549
10.43859076499939,0.04999999701976776
10.490165948867798,0.029999999329447746
10.542872190475464,-0.5799999833106995
10.596166849136353,-0.7099999785423279
10.649154663085938,-0.75
10.702602863311768,-0.9699999690055847
10.755402565002441,-0.9599999785423279
10.808159351348877,-1.1399999856948853
10.86159610748291,-1.159999966621399
10.914836645126343,-1.0399999618530273
10.968218326568604,-0.8199999928474426
11.021239757537842,-0.9399999976158142
11.074341535568237,-0.9300000071525574
11.126968383789062,-0.9300000071525574
11.179816246032715,-0.949999988079071
11.234569311141968,-0.8199999928474426
11.286486864089966,-0.6100000143051147
11.340128898620605,-0.8799999952316284
11.392833709716797,-0.6800000071525574
11.445127725601196,-0.8999999761581421
11.49802565574646,-0.7599999904632568
11.551456212997437,-0.8499999642372131
11.604233026504517,-0.009999999776482582
11.656916379928589,-0.14000000059604645
11.709488153457642,-0.1599999964237213
11.763042688369751,-0.11999999731779099
11.815932035446167,-0.009999999776482582
11.869476318359375,-0.05999999865889549
11.92230749130249,0.0
11.974372148513794,-0.04999999701976776
12.025939226150513,-0.03999999910593033
12.077970027923584,-0.8700000047683716
12.132402896881104,0.20999999344348907
12.184772729873657,0.14000000059604645
12.237322092056274,0.11999999731779099
12.288952112197876,0.04999999701976776
12.341195821762085,0.25
12.39410138130188,0.12999999523162842
12.4463050365448,0.20999999344348907
12.500211477279663,0.3999999761581421
12.552862167358398,0.3400000035762787
12.60476040840149,0.029999999329447746
12.658054828643799,0.0
12.710783004760742,0.19999998807907104
12.764215230941772,-0.04999999701976776
12.817826271057129,0.07000000029802322
12.870771884918213,0.29999998211860657
12.922557353973389,0.05999999865889549
12.974547624588013,0.25
13.027647018432617,0.09999999403953552
13.082522630691528,0.09999999403953552
13.130976438522339,0.2199999988079071
13.184180498123169,0.12999999523162842
13.237492561340332,0.429999977350235
13.2893648147583,0.23999999463558197
13.342103481292725,0.07999999821186066
13.393421649932861,0.009999999776482582
13.445146799087524,0.3400000035762787
13.499454259872437,0.19999998807907104
13.553460359573364,0.20999999344348907
13.607004880905151,0.2199999988079071
13.659587144851685,0.17999999225139618
13.712222814559937,0.08999999612569809
13.76531434059143,0.20999999344348907
13.818511486053467,0.2199999988079071
13.871484756469727,0.07999999821186066
13.924789667129517,0.3700000047683716
13.97663164138794,0.2199999988079071
14.030080080032349,0.11999999731779099
14.083381414413452,0.14999999105930328
14.136338710784912,0.0
14.189133882522583,0.12999999523162842
14.24169659614563,0.14999999105930328
14.293311357498169,0.28999999165534973
14.349312543869019,0.429999977350235
14.403461456298828,0.1599999964237213
14.456843614578247,0.14000000059604645
14.508580923080444,-0.7799999713897705
14.561957120895386,-0.8499999642372131
14.615372657775879,-0.7299999594688416
14.668536186218262,-0.75
14.721232175827026,-0.8799999952316284
14.773468971252441,-0.7400000095367432
14.824726581573486,-0.949999988079071
14.875852346420288,-0.8299999833106995
14.927084684371948,-0.8700000047683716
14.979006290435791,-0.9899999499320984
15.032725095748901,-0.8899999856948853
15.08560824394226,-0.8499999642372131
15.138459205627441,-0.7699999809265137
15.190444946289062,-0.5899999737739563
15.243031740188599,0.009999999776482582
15.29781985282898,0.10999999940395355
15.351016998291016,0.29999998211860657
15.403057098388672,0.3400000035762787
15.454535484313965,0.1599999964237213
15.506773471832275,0.22999998927116394
15.558501720428467,0.05999999865889549
15.611294269561768,0.05999999865889549
15.666158199310303,-0.8499999642372131
15.72028398513794,-0.7799999713897705
15.773722171783447,-0.8399999737739563
15.826482057571411,-0.8399999737739563
15.881253242492676,0.08999999612569809
15.935508728027344,0.25
15.988533020019531,0.28999999165534973
16.041590929031372,0.12999999523162842
16.094386100769043,0.1599999964237213
16.149346590042114,-0.009999999776482582
16.203880548477173,0.12999999523162842
16.257230520248413,-0.6399999856948853
16.309856176376343,-0.7199999690055847
16.363622426986694,-0.6899999976158142
16.415305852890015,-0.7299999594688416
16.46856999397278,0.009999999776482582
16.52039384841919,0.019999999552965164
16.57380437850952,0.09999999403953552
16.626470804214478,0.029999999329447746
16.679068088531494,-0.08999999612569809
16.732261180877686,-0.85999995470047
16.78561544418335,-1.0099999904632568
16.838809967041016,-1.2799999713897705
16.89061951637268,-0.9799999594688416
16.94344711303711,-0.8499999642372131
16.99975085258484,-0.8299999833106995
17.053913116455078,-0.8299999833106995
17.107210159301758,-0.9099999666213989
17.160085201263428,-1.0499999523162842
17.214763164520264,-1.0499999523162842
17.270400762557983,-0.9599999785423279
17.32316827774048,-0.5799999833106995
17.37647795677185,-1.100000023841858
17.42918848991394,-1.0799999237060547
17.482372999191284,-1.1100000143051147
17.535640954971313,-1.2400000095367432
17.58833146095276,-1.1399999856948853
17.64057970046997,-0.8999999761581421
17.692267179489136,-0.7199999690055847
17.74396562576294,-1.3600000143051147
17.79729413986206,-1.059999942779541
17.853914260864258,-1.0299999713897705
17.90745997428894,-1.1200000047683716
17.960157871246338,-0.699999988079071
18.01262855529785,-1.149999976158142
18.065834999084473,-1.409999966621399
18.11900544166565,-1.2200000286102295
18.171931743621826,-1.2200000286102295
18.225329399108887,-1.2899999618530273
18.277071475982666,-0.8299999833106995
18.333003044128418,-0.9699999690055847
18.38722562789917,-1.8700000047683716
18.440751314163208,-0.9099999666213989
18.493475198745728,-0.4099999964237213
18.54823589324951,-1.409999966621399
18.60272479057312,-0.4599999785423279
18.655553102493286,-1.7400000095367432
18.710368633270264,-1.2799999713897705
18.76215648651123,-0.9699999690055847
18.814781665802002,-1.1699999570846558
18.86752963066101,-1.309999942779541
18.920263051986694,-0.949999988079071
18.973212242126465,-0.8299999833106995
19.02662181854248,-1.8499999046325684
19.078458786010742,-1.2200000286102295
19.133534908294678,-0.8999999761581421
19.187525033950806,-1.2699999809265137
19.240952968597412,-1.1999999284744263
19.29387903213501,-1.0699999332427979
19.348463535308838,-0.9399999976158142
19.402453184127808,-0.699999988079071
19.455341339111328,-1.0799999237060547
19.507945775985718,-0.9099999666213989
19.560102939605713,-1.1999999284744263
19.612797021865845,-0.9199999570846558
19.666203022003174,0.5600000023841858
19.719245672225952,1.9199999570846558
19.77221441268921,2.7100000381469727
19.825461864471436,2.299999952316284
19.87714982032776,2.7200000286102295
19.930765867233276,1.3399999141693115
19.984506130218506,-0.05999999865889549
20.037336587905884,-0.3199999928474426
20.091230869293213,-1.5199999809265137
20.143582582473755,-0.6699999570846558
20.1984601020813,-1.6200000047683716
20.252068281173706,-1.3899999856948853
20.305224657058716,-3.990000009536743
20.35782289505005,-5.269999980926514
20.410033702850342,-0.35999998450279236
20.461585521697998,-1.1200000047683716
20.513941287994385,-1.1200000047683716
20.56689763069153,-1.1200000047683716
20.619286060333252,-1.1200000047683716
