Time (s),Current (A),Shaft Speed (rpm),Shaft Angle (deg),Position (deg)
0.2070157527923584,1.899999976158142,109.0,25979.44921875,26007.90441760326
0.21050381660461426,2.1499998569488525,111.0,25979.900390625,26007.90441760326
0.21393513679504395,2.7899999618530273,111.0,25980.3203125,26007.90441760326
0.21736812591552734,2.8999998569488525,113.0,25980.728515625,26011.052454386376
0.22195172309875488,2.3499999046325684,117.0,25981.2890625,26011.052454386376
0.22534561157226562,1.7300000190734863,119.0,25981.728515625,26011.052454386376
0.22893977165222168,2.2899999618530273,120.0,25982.1796875,26011.052454386376
0.23233485221862793,2.3999998569488525,122.0,25982.619140625,26011.052454386376
0.23581266403198242,2.799999952316284,124.0,25983.080078125,26014.057376732737
0.24041748046875,1.6399999856948853,126.0,25983.708984375,26014.057376732737
0.2438657283782959,3.75,126.0,25984.1796875,26014.057376732737
0.24739670753479004,2.299999952316284,129.0,25984.650390625,26014.057376732737
0.25084352493286133,2.549999952316284,131.0,25985.119140625,26014.057376732737
0.2543036937713623,2.059999942779541,133.0,25985.609375,26016.93211691754
0.25897789001464844,1.709999918937683,136.0,25986.279296875,26016.93211691754
0.2626960277557373,3.1499998569488525,136.0,25986.80859375,26016.93211691754
0.2663271427154541,2.5399999618530273,139.0,25987.330078125,26016.93211691754
0.2699098587036133,3.3499999046325684,139.0,25987.888671875,26016.93211691754
0.273601770401001,2.299999952316284,143.0,25988.419921875,26019.775778008352
0.27823352813720703,2.200000047683716,145.0,25989.138671875,26019.775778008352
0.28187060356140137,1.8600000143051147,146.0,25989.689453125,26019.775778008352
0.28546690940856934,1.9499999284744263,149.0,25990.240234375,26019.775778008352
0.28913044929504395,2.3399999141693115,150.0,25990.830078125,26019.775778008352
0.29268646240234375,1.959999918937683,152.0,25991.388671875,26022.421639468106
0.2971358299255371,2.4800000190734863,154.0,25992.138671875,26022.421639468106
0.3006408214569092,2.740000009536743,155.0,25992.689453125,26022.421639468106
0.30417656898498535,2.3399999141693115,158.0,25993.26953125,26022.421639468106
0.30864715576171875,1.6399999856948853,161.0,25994.0390625,26022.421639468106
0.31218981742858887,2.869999885559082,162.0,25994.599609375,26024.945666191114
0.31670618057250977,3.5899999141693115,164.0,25995.388671875,26024.945666191114
0.3201878070831299,2.7300000190734863,166.0,25995.96875,26024.945666191114
0.3237578868865967,2.629999876022339,168.0,25996.580078125,26024.945666191114
0.32731056213378906,3.2799999713897705,169.0,25997.189453125,26024.945666191114
0.3307647705078125,2.25,172.0,25997.779296875,26027.172722524145
0.3351781368255615,2.569999933242798,174.0,25998.5703125,26027.172722524145
0.3387115001678467,3.0899999141693115,176.0,25999.19921875,26027.172722524145
0.34237122535705566,3.5799999237060547,178.0,25999.8203125,26027.172722524145
0.3458223342895508,1.209999918937683,182.0,26000.458984375,26027.172722524145
0.349301815032959,0.009999999776482582,180.0,26001.05859375,26029.216313675082
0.3538346290588379,4.210000038146973,177.0,26001.8203125,26029.216313675082
0.35728955268859863,3.069999933242798,179.0,26002.44921875,26029.216313675082
0.3607962131500244,-0.5,180.0,26003.080078125,26029.216313675082
0.36434006690979004,1.0499999523162842,177.0,26003.62890625,26029.216313675082
0.36780357360839844,2.0899999141693115,174.0,26004.189453125,26031.071551124503
0.3722386360168457,3.4499998092651367,174.0,26004.958984375,26031.071551124503
0.37581634521484375,1.4900000095367432,176.0,26005.5703125,26031.071551124503
0.3792409896850586,0.3199999928474426,174.0,26006.12890625,26031.071551124503
0.38272643089294434,1.6100000143051147,171.0,26006.69921875,26031.071551124503
0.38619279861450195,1.6899999380111694,170.0,26007.259765625,26032.72729722587
0.3906595706939697,2.3999998569488525,170.0,26007.990234375,26032.72729722587
0.3941631317138672,1.899999976158142,170.0,26008.548828125,26032.72729722587
0.3976585865020752,0.08999999612569809,170.0,26009.138671875,26032.72729722587
0.40108418464660645,0.5099999904632568,167.0,26009.6796875,26032.72729722587
0.4044790267944336,2.069999933242798,164.0,26010.21875,26034.182763171364
0.4089672565460205,3.2899999618530273,162.0,26010.9296875,26034.182763171364
0.41240715980529785,1.5399999618530273,165.0,26011.5,26034.182763171364
0.41591763496398926,0.11999999731779099,165.0,26012.029296875,26034.182763171364
0.41933417320251465,0.429999977350235,161.0,26012.58984375,26034.182763171364
0.4227867126464844,1.4399999380111694,159.0,26013.109375,26035.44477947715
0.42718052864074707,2.7899999618530273,157.0,26013.76953125,26035.44477947715
0.43075990676879883,2.2300000190734863,158.0,26014.330078125,26035.44477947715
0.43425750732421875,-0.7199999690055847,160.0,26014.869140625,26035.44477947715
0.43771791458129883,0.22999998927116394,156.0,26015.419921875,26035.44477947715
0.44121432304382324,1.1999999284744263,153.0,26015.919921875,26036.514058231085
0.4458165168762207,2.5999999046325684,152.0,26016.58984375,26036.514058231085
0.4493730068206787,1.6999999284744263,152.0,26017.16015625,26036.514058231085
0.4530355930328369,-0.5,153.0,26017.669921875,26036.514058231085
0.45654821395874023,0.8499999642372131,149.0,26018.189453125,26036.514058231085
0.46008920669555664,0.6100000143051147,147.0,26018.71875,26037.396861375488
0.46468424797058105,2.869999885559082,145.0,26019.349609375,26037.396861375488
0.46820592880249023,1.0299999713897705,145.0,26019.869140625,26037.396861375488
0.47180604934692383,1.0499999523162842,143.0,26020.37890625,26037.396861375488
0.47533416748046875,0.5600000023841858,142.0,26020.83984375,26037.396861375488
0.4789104461669922,1.9900000095367432,138.0,26021.330078125,26038.060334382124
0.4834587574005127,2.0999999046325684,137.0,26021.9296875,26038.060334382124
0.4869821071624756,1.0,137.0,26022.388671875,26038.060334382124
0.49046802520751953,0.1899999976158142,136.0,26022.83984375,26038.060334382124
0.4940159320831299,0.8700000047683716,133.0,26023.3203125,26038.060334382124
0.49748826026916504,2.2200000286102295,130.0,26023.75,26038.500847811883
0.5019581317901611,1.3700000047683716,130.0,26024.298828125,26038.500847811883
0.5054018497467041,1.7899999618530273,128.0,26024.728515625,26038.500847811883
0.5088808536529541,-0.2800000011920929,129.0,26025.169921875,26038.500847811883
0.5122790336608887,0.12999999523162842,126.0,26025.5703125,26038.500847811883
0.515873908996582,0.7400000095367432,123.0,26025.978515625,26038.72577671111
0.5203888416290283,1.8299999237060547,120.0,26026.529296875,26038.72577671111
0.5239579677581787,0.29999998211860657,120.0,26026.91015625,26038.72577671111
0.5274324417114258,0.9199999570846558,117.0,26027.3203125,26038.72577671111
0.5308640003204346,-0.09999999403953552,116.0,26027.669921875,26038.72577671111
0.5342950820922852,0.44999998807907104,113.0,26028.05859375,26038.73991732757
0.5388388633728027,0.5199999809265137,112.0,26028.580078125,26038.73991732757
0.5423774719238281,0.4099999964237213,111.0,26028.939453125,26038.73991732757
0.5459377765655518,0.0,109.0,26029.298828125,26038.73991732757
0.549473762512207,0.6399999856948853,106.0,26029.669921875,26038.73991732757
0.5530555248260498,0.22999998927116394,105.0,26030.029296875,26038.536974082184
0.557767391204834,1.7799999713897705,101.0,26030.5,26038.536974082184
0.5614316463470459,0.8799999952316284,100.0,26030.830078125,26038.536974082184
0.56508469581604,0.20999999344348907,98.0,26031.16015625,26038.536974082184
0.5687227249145508,1.0099999904632568,95.0,26031.5,26038.536974082184
0.5722987651824951,0.03999999910593033,95.0,26031.8203125,26038.101611791364
0.5768654346466064,2.490000009536743,91.0,26032.208984375,26038.101611791364
0.5803258419036865,0.7899999618530273,91.0,26032.5,26038.101611791364
0.5838801860809326,-0.019999999552965164,90.0,26032.798828125,26038.101611791364
0.587343692779541,1.0499999523162842,87.0,26033.099609375,26038.101611791364
0.5908586978912354,0.2199999988079071,86.0,26033.369140625,26037.465066848927
0.5952837467193604,-0.03999999910593033,84.0,26033.71875,26037.465066848927
0.5988233089447021,0.22999998927116394,82.0,26033.990234375,26037.465066848927
0.6022772789001465,0.08999999612569809,80.0,26034.240234375,26037.465066848927
0.6058199405670166,0.7099999785423279,77.0,26034.5,26037.465066848927
0.6093358993530273,0.4099999964237213,75.0,26034.75,26036.622007279657
0.6138041019439697,-0.14999999105930328,74.0,26035.05859375,26036.622007279657
0.6172451972961426,-0.6899999976158142,74.0,26035.2890625,26036.622007279657
0.6207072734832764,0.9799999594688416,69.0,26035.51953125,26036.622007279657
0.6241273880004883,-0.1599999964237213,69.0,26035.740234375,26036.622007279657
0.6276180744171143,-0.1899999976158142,67.0,26035.939453125,26035.584772537823
0.6321389675140381,0.28999999165534973,64.0,26036.21875,26035.584772537823
0.6357009410858154,0.699999988079071,61.0,26036.4296875,26035.584772537823
0.6391866207122803,-0.7999999523162842,61.0,26036.650390625,26035.584772537823
0.6426427364349365,0.9399999976158142,56.0,26036.83984375,26035.584772537823
0.6461277008056641,-0.47999998927116394,56.0,26037.01953125,26034.332021513736
0.6508121490478516,-0.3499999940395355,53.0,26037.259765625,26034.332021513736
0.6544301509857178,-0.08999999612569809,50.0,26037.439453125,26034.332021513736
0.6580421924591064,0.08999999612569809,48.0,26037.599609375,26034.332021513736
0.6616456508636475,-0.08999999612569809,46.0,26037.779296875,26034.332021513736
0.6653397083282471,0.17000000178813934,44.0,26037.9296875,26032.820202513572
0.670055627822876,0.7400000095367432,40.0,26038.099609375,26032.820202513572
0.6736485958099365,0.009999999776482582,40.0,26038.259765625,26032.820202513572
0.677236795425415,-1.25,39.0,26038.400390625,26032.820202513572
0.6808860301971436,0.20999999344348907,35.0,26038.509765625,26032.820202513572
0.6845471858978271,-0.6899999976158142,35.0,26038.619140625,26031.098260079903
0.689202070236206,0.2199999988079071,30.0,26038.7890625,26031.098260079903
0.6928389072418213,0.3100000023841858,28.0,26038.87890625,26031.098260079903
0.696394681930542,-1.46999990940094,29.0,26038.96875,26031.098260079903
0.6999304294586182,-0.07000000029802322,24.0,26039.05859375,26031.098260079903
0.7035501003265381,0.4699999988079071,22.0,26039.150390625,26029.193097535674
0.7080779075622559,0.029999999329447746,20.0,26039.228515625,26029.193097535674
0.7115869522094727,-0.8899999856948853,19.0,26039.2890625,26029.193097535674
0.7151045799255371,-0.5099999904632568,16.0,26039.33984375,26029.193097535674
0.7186853885650635,0.3400000035762787,13.0,26039.388671875,26029.193097535674
0.7222421169281006,-0.04999999701976776,12.0,26039.4296875,26027.12947903974
0.726698637008667,-0.19999998807907104,10.0,26039.478515625,26027.12947903974
0.730118989944458,-0.25999999046325684,8.0,26039.5,26027.12947903974
0.7336442470550537,-0.2800000011920929,6.0,26039.51953125,26027.12947903974
0.7371993064880371,-0.28999999165534973,4.0,26039.548828125,26027.12947903974
0.7406857013702393,-0.4699999988079071,2.0,26039.548828125,26024.91525484822
0.7451708316802979,-0.3999999761581421,0.0,26039.548828125,26024.91525484822
0.7486734390258789,-1.1399999856948853,-1.0,26039.548828125,26024.91525484822
0.7521562576293945,-1.6299999952316284,-2.0,26039.548828125,26024.91525484822
0.7556474208831787,-1.4800000190734863,-5.0,26039.529296875,26024.91525484822
0.7591562271118164,-1.2999999523162842,-7.0,26039.490234375,26022.527320599394
0.7636525630950928,-0.8299999833106995,-10.0,26039.4296875,26022.527320599394
0.7671806812286377,-1.6799999475479126,-11.0,26039.400390625,26022.527320599394
0.7706570625305176,-1.8899999856948853,-13.0,26039.349609375,26022.527320599394
0.7741348743438721,-0.7899999618530273,-16.0,26039.2890625,26022.527320599394
0.7775669097900391,-1.559999942779541,-17.0,26039.228515625,26019.984559134144
0.7821214199066162,-0.8199999928474426,-19.0,26039.138671875,26019.984559134144
0.7855780124664307,-1.3899999856948853,-21.0,26039.05859375,26019.984559134144
0.789025068283081,-1.5299999713897705,-22.0,26038.978515625,26019.984559134144
0.7924659252166748,-0.7999999523162842,-26.0,26038.888671875,26019.984559134144
0.795978307723999,-2.309999942779541,-26.0,26038.80859375,26017.28707281752
0.8005325794219971,-0.4599999785423279,-29.0,26038.669921875,26017.28707281752
0.8039984703063965,-0.47999998927116394,-31.0,26038.548828125,26017.28707281752
0.8074402809143066,-2.169999837875366,-31.0,26038.44921875,26017.28707281752
0.8109345436096191,-2.4099998474121094,-34.0,26038.3203125,26017.28707281752
0.8144137859344482,-0.3999999761581421,-38.0,26038.19921875,26014.439288219346
0.8189027309417725,-2.5,-38.0,26038.029296875,26014.439288219346
0.8223302364349365,-1.899999976158142,-41.0,26037.869140625,26014.439288219346
0.8257741928100586,-1.0499999523162842,-44.0,26037.740234375,26014.439288219346
0.8292312622070312,-2.8399999141693115,-44.0,26037.55859375,26014.439288219346
0.8327491283416748,-1.0699999332427979,-48.0,26037.400390625,26011.469829385474
0.8371715545654297,-1.6399999856948853,-49.0,26037.169921875,26011.469829385474
0.8407423496246338,-2.379999876022339,-50.0,26037.009765625,26011.469829385474
0.8441712856292725,-2.9600000381469727,-52.0,26036.80859375,26011.469829385474
0.8476681709289551,-1.1200000047683716,-55.0,26036.638671875,26011.469829385474
0.8511409759521484,-2.3999998569488525,-57.0,26036.419921875,26008.36277360297
0.8556702136993408,-2.8399999141693115,-58.0,26036.169921875,26008.36277360297
0.859168291091919,-1.8600000143051147,-62.0,26035.94921875,26008.36277360297
0.8626503944396973,-1.8799999952316284,-64.0,26035.76953125,26008.36277360297
0.8661470413208008,-2.5999999046325684,-66.0,26035.5390625,26008.36277360297
0.8696835041046143,-1.46999990940094,-69.0,26035.30859375,26005.10952546922
0.8741433620452881,-0.4099999964237213,-72.0,26034.990234375,26005.10952546922
0.8776054382324219,-2.3499999046325684,-71.0,26034.76953125,26005.10952546922
0.8810594081878662,-3.3399999141693115,-73.0,26034.529296875,26005.10952546922
0.8846023082733154,-1.1799999475479126,-77.0,26034.259765625,26005.10952546922
0.8880615234375,-0.7999999523162842,-80.0,26034.0,26001.775291997557
0.8925175666809082,-1.409999966621399,-81.0,26033.669921875,26001.775291997557
0.8959217071533203,-3.049999952316284,-82.0,26033.400390625,26001.775291997557
0.8994085788726807,-3.2899999618530273,-83.0,26033.12890625,26001.775291997557
0.9028582572937012,-3.0399999618530273,-86.0,26032.8203125,26001.775291997557
0.906343936920166,-2.7799999713897705,-89.0,26032.529296875,25998.359858687214
0.9108536243438721,-3.240000009536743,-92.0,26032.138671875,25998.359858687214
0.9143476486206055,-2.5999999046325684,-94.0,26031.849609375,25998.359858687214
0.9178075790405273,-1.7599999904632568,-98.0,26031.509765625,25998.359858687214
0.9213218688964844,-2.369999885559082,-99.0,26031.1796875,25998.359858687214
0.9248254299163818,-2.379999876022339,-102.0,26030.830078125,25994.81772349004
0.9293358325958252,-3.4499998092651367,-104.0,26030.369140625,25994.81772349004
0.9328372478485107,-3.93999981880188,-107.0,26029.990234375,25994.81772349004
0.9362568855285645,-2.369999885559082,-110.0,26029.619140625,25994.81772349004
0.9397008419036865,-3.069999933242798,-112.0,26029.259765625,25994.81772349004
0.9431366920471191,-2.009999990463257,-115.0,26028.87890625,25991.23001351352
0.9476199150085449,-3.25,-116.0,26028.369140625,25991.23001351352
0.9512150287628174,-2.5799999237060547,-120.0,26027.958984375,25991.23001351352
0.9546494483947754,-2.169999837875366,-123.0,26027.55859375,25991.23001351352
0.9581446647644043,-1.8199999332427979,-125.0,26027.12890625,25991.23001351352
0.961594820022583,-3.1999998092651367,-125.0,26026.69921875,25987.545654354624
0.9661505222320557,-2.240000009536743,-130.0,26026.119140625,25987.545654354624
0.9696273803710938,-2.7799999713897705,-131.0,26025.669921875,25987.545654354624
0.9733140468597412,-3.1999998092651367,-134.0,26025.25,25987.545654354624
0.976787805557251,-2.4800000190734863,-137.0,26024.759765625,25987.545654354624
0.9802885055541992,-2.629999876022339,-138.0,26024.298828125,25983.756233804208
0.9850549697875977,-1.8600000143051147,-142.0,26023.62890625,25983.756233804208
0.9885504245758057,-3.5999999046325684,-142.0,26023.16015625,25983.756233804208
0.9919917583465576,-2.5,-146.0,26022.638671875,25983.756233804208
0.9954237937927246,-3.179999828338623,-147.0,26022.169921875,25983.756233804208
0.9988546371459961,-2.2899999618530273,-151.0,26021.66015625,25979.946452274202
1.0033297538757324,-2.2899999618530273,-154.0,26021.0,25979.946452274202
1.0067598819732666,-2.879999876022339,-155.0,26020.478515625,25979.946452274202
1.0101392269134521,-2.2699999809265137,-158.0,26019.939453125,25979.946452274202
1.0136475563049316,-3.490000009536743,-159.0,26019.400390625,25979.946452274202
1.0171234607696533,-3.1599998474121094,-161.0,26018.849609375,25976.164099155507
1.021643877029419,-2.4800000190734863,-165.0,26018.138671875,25976.164099155507
1.025099754333496,-2.799999952316284,-167.0,26017.580078125,25976.164099155507
1.0285694599151611,-3.119999885559082,-168.0,26016.96875,25976.164099155507
1.0321063995361328,-2.5399999618530273,-171.0,26016.369140625,25976.164099155507
1.0355772972106934,-3.559999942779541,-173.0,26015.7890625,25972.32113824383
1.0400640964508057,-2.809999942779541,-175.0,26015.029296875,25972.32113824383
1.0434465408325195,-3.799999952316284,-177.0,26014.439453125,25972.32113824383
1.0469081401824951,-3.5,-179.0,26013.849609375,25972.32113824383
1.0503177642822266,-2.299999952316284,-183.0,26013.21875,25972.32113824383
1.0538256168365479,-3.009999990463257,-184.0,26012.580078125,25968.510312639046
1.0583407878875732,-3.619999885559082,-186.0,26011.76953125,25968.510312639046
1.061830759048462,-2.9700000286102295,-189.0,26011.150390625,25968.510312639046
1.0653462409973145,-2.7899999618530273,-192.0,26010.46875,25968.510312639046
1.0688812732696533,-2.859999895095825,-194.0,26009.8203125,25968.510312639046
1.0723657608032227,-2.9099998474121094,-196.0,26009.109375,25964.639364174058
1.0768883228302002,-4.079999923706055,-197.0,26008.279296875,25964.639364174058
1.0803942680358887,-3.759999990463257,-200.0,26007.58984375,25964.639364174058
1.0839009284973145,-3.3499999046325684,-202.0,26006.9296875,25964.639364174058
1.0873136520385742,-2.859999895095825,-205.0,26006.240234375,25964.639364174058
1.0908081531524658,-2.819999933242798,-206.0,26005.5703125,25960.801317343914
1.095261812210083,-2.440000057220459,-206.0,26004.669921875,25960.801317343914
1.0987792015075684,-1.9299999475479126,-206.0,26003.990234375,25960.801317343914
1.1021218299865723,-1.46999990940094,-205.0,26003.298828125,25960.801317343914
1.1056866645812988,-2.3899998664855957,-205.0,26002.66015625,25960.801317343914
1.1091232299804688,-2.8499999046325684,-205.0,26001.919921875,25957.013595373726
1.1136572360992432,-2.3499999046325684,-205.0,26001.0390625,25957.013595373726
1.117197036743164,-1.8199999332427979,-206.0,26000.298828125,25957.013595373726
1.120708703994751,-1.3399999141693115,-206.0,25999.58984375,25957.013595373726
1.1241848468780518,-1.9799998998641968,-204.0,25998.900390625,25957.013595373726
1.1276755332946777,-2.619999885559082,-204.0,25998.189453125,25953.21263448405
1.1321773529052734,-2.5299999713897705,-205.0,25997.2890625,25953.21263448405
1.1356019973754883,-1.71999990940094,-206.0,25996.599609375,25953.21263448405
1.1390693187713623,-1.8299999237060547,-206.0,25995.830078125,25953.21263448405
1.1425907611846924,-2.569999933242798,-205.0,25995.119140625,25953.21263448405
1.1462421417236328,-3.009999990463257,-204.0,25994.33984375,25949.456452976883
1.1508939266204834,-2.059999942779541,-206.0,25993.388671875,25949.456452976883
1.1545209884643555,-1.2799999713897705,-205.0,25992.58984375,25949.456452976883
1.1581289768218994,-2.299999952316284,-204.0,25991.83984375,25949.456452976883
1.1616814136505127,-3.109999895095825,-205.0,25991.05859375,25949.456452976883
1.1652226448059082,-2.679999828338623,-205.0,25990.3203125,25945.67787687441
1.1697371006011963,-2.069999933242798,-206.0,25989.369140625,25945.67787687441
1.1731281280517578,-1.659999966621399,-206.0,25988.62890625,25945.67787687441
1.1765594482421875,-1.9799998998641968,-205.0,25987.869140625,25945.67787687441
1.1800377368927002,-2.6599998474121094,-205.0,25987.12890625,25945.67787687441
1.1834743022918701,-2.059999942779541,-206.0,25986.419921875,25942.114090817508
1.187913417816162,-1.8299999237060547,-205.0,25985.458984375,25942.114090817508
1.191321611404419,-2.0899999141693115,-205.0,25984.728515625,25942.114090817508
1.1948192119598389,-2.5899999141693115,-204.0,25983.958984375,25942.114090817508
1.1983208656311035,-2.740000009536743,-204.0,25983.208984375,25942.114090817508
1.2019050121307373,-1.899999976158142,-205.0,25982.439453125,25938.59558915776
1.2064313888549805,-1.3600000143051147,-206.0,25981.458984375,25938.59558915776
1.2098493576049805,-2.419999837875366,-205.0,25980.69921875,25938.59558915776
1.2133479118347168,-2.8499999046325684,-205.0,25979.919921875,25938.59558915776
1.216869831085205,-2.6599998474121094,-205.0,25979.169921875,25938.59558915776
1.2202744483947754,-1.8499999046325684,-206.0,25978.4296875,25935.179564686343
1.2247512340545654,-1.4900000095367432,-206.0,25977.400390625,25935.179564686343
1.2281951904296875,-1.8899999856948853,-205.0,25976.669921875,25935.179564686343
1.2316954135894775,-2.4700000286102295,-205.0,25975.91015625,25935.179564686343
1.235119342803955,-2.2699999809265137,-206.0,25975.189453125,25935.179564686343
1.2385482788085938,-1.8399999141693115,-206.0,25974.5,25931.88142073156
1.2429544925689697,-1.8399999141693115,-206.0,25973.55859375,25931.88142073156
1.246382236480713,-2.369999885559082,-205.0,25972.87890625,25931.88142073156
1.2498033046722412,-2.5199999809265137,-205.0,25972.189453125,25931.88142073156
1.2533276081085205,-2.379999876022339,-206.0,25971.490234375,25931.88142073156
1.2567265033721924,-1.6899999380111694,-206.0,25970.80859375,25928.70932194229
1.2611017227172852,-2.049999952316284,-206.0,25969.919921875,25928.70932194229
1.2645156383514404,-2.309999942779541,-205.0,25969.228515625,25928.70932194229
1.2679662704467773,-2.559999942779541,-205.0,25968.51953125,25928.70932194229
1.271388053894043,-1.959999918937683,-206.0,25967.859375,25928.70932194229
1.274794578552246,-1.2999999523162842,-206.0,25967.138671875,25925.673212725484
1.2792279720306396,-2.119999885559082,-205.0,25966.240234375,25925.673212725484
1.2826855182647705,-2.6599998474121094,-205.0,25965.55859375,25925.673212725484
1.2861347198486328,-2.379999876022339,-205.0,25964.80859375,25925.673212725484
1.289719581604004,-1.9199999570846558,-206.0,25964.119140625,25925.673212725484
1.2930941581726074,-1.2599999904632568,-205.0,25963.37890625,25922.72591557144
1.2976529598236084,-1.659999966621399,-205.0,25962.478515625,25922.72591557144
1.301278829574585,-2.8499999046325684,-205.0,25961.75,25922.72591557144
1.304844856262207,-2.4600000381469727,-206.0,25961.0390625,25922.72591557144
1.3082563877105713,-2.0299999713897705,-206.0,25960.30859375,25922.72591557144
1.3117189407348633,-1.8600000143051147,-206.0,25959.609375,25919.867251680724
1.3161897659301758,-2.180000066757202,-205.0,25958.6796875,25919.867251680724
1.3197813034057617,-2.4700000286102295,-205.0,25957.94921875,25919.867251680724
1.323439598083496,-1.6999999284744263,-206.0,25957.189453125,25919.867251680724
1.3268373012542725,-1.3199999332427979,-206.0,25956.509765625,25919.867251680724
1.3302717208862305,-1.909999966621399,-206.0,25955.798828125,25917.169782536766
1.3347575664520264,-2.9600000381469727,-205.0,25954.869140625,25917.169782536766
1.3383171558380127,-2.6499998569488525,-205.0,25954.150390625,25917.169782536766
1.3417341709136963,-2.1399998664855957,-206.0,25953.490234375,25917.169782536766
1.3452131748199463,-1.5499999523162842,-205.0,25952.71875,25917.169782536766
1.3487200736999512,-2.379999876022339,-204.0,25952.0390625,25914.644281079192
1.3532979488372803,-2.6399998664855957,-205.0,25951.080078125,25914.644281079192
1.3567490577697754,-2.4700000286102295,-206.0,25950.419921875,25914.644281079192
1.3602161407470703,-1.9799998998641968,-207.0,25949.708984375,25914.644281079192
1.3636419773101807,-1.7599999904632568,-206.0,25949.01953125,25914.644281079192
1.367077112197876,-2.2100000381469727,-205.0,25948.279296875,25912.294063905178
1.3715555667877197,-2.3999998569488525,-205.0,25947.44921875,25912.294063905178
1.374929428100586,-2.0299999713897705,-205.0,25946.740234375,25912.294063905178
1.3784244060516357,-1.4499999284744263,-205.0,25946.029296875,25912.294063905178
1.3819289207458496,-1.7400000095367432,-205.0,25945.330078125,25912.294063905178
1.385450839996338,-2.169999837875366,-204.0,25944.638671875,25910.1113880198
1.3900399208068848,-2.450000047683716,-205.0,25943.69921875,25910.1113880198
1.3934695720672607,-1.7799999713897705,-206.0,25943.048828125,25910.1113880198
1.3969488143920898,-1.2200000286102295,-205.0,25942.37890625,25910.1113880198
1.4004080295562744,-2.1599998474121094,-205.0,25941.689453125,25910.1113880198
1.4038314819335938,-2.759999990463257,-205.0,25940.978515625,25908.104305855108
1.4083054065704346,-2.180000066757202,-206.0,25940.01953125,25908.104305855108
1.411745548248291,-1.7400000095367432,-206.0,25939.279296875,25908.104305855108
1.4152064323425293,-1.3700000047683716,-206.0,25938.529296875,25908.104305855108
1.4186184406280518,-1.9900000095367432,-205.0,25937.759765625,25908.104305855108
1.4220566749572754,-2.319999933242798,-205.0,25937.009765625,25906.294359765063
1.426520824432373,-2.5399999618530273,-205.0,25935.990234375,25906.294359765063
1.4299285411834717,-1.7400000095367432,-206.0,25935.228515625,25906.294359765063
1.4336037635803223,-2.1599998474121094,-205.0,25934.37890625,25906.294359765063
1.4370670318603516,-2.7100000381469727,-204.0,25933.638671875,25906.294359765063
1.4405524730682373,-1.899999976158142,-205.0,25932.869140625,25904.64646702563
1.445059061050415,-2.169999837875366,-203.0,25931.888671875,25904.64646702563
1.448549747467041,-2.299999952316284,-203.0,25931.150390625,25904.64646702563
1.4520659446716309,-2.9600000381469727,-204.0,25930.359375,25904.64646702563
1.4555742740631104,-2.3499999046325684,-205.0,25929.599609375,25904.64646702563
1.4590420722961426,0.0,-204.0,25928.830078125,25903.194340798556
1.4635615348815918,-2.950000047683716,-198.0,25927.888671875,25903.194340798556
1.4671659469604492,-3.2300000190734863,-199.0,25927.150390625,25903.194340798556
1.4706709384918213,-1.1999999284744263,-201.0,25926.400390625,25903.194340798556
1.4741947650909424,0.8100000023841858,-199.0,25925.6796875,25903.194340798556
1.4777510166168213,-0.7199999690055847,-194.0,25924.94921875,25901.92817244603
1.4823153018951416,-4.239999771118164,-192.0,25924.01953125,25901.92817244603
1.4860115051269531,0.1899999976158142,-195.0,25923.21875,25901.92817244603
1.4895222187042236,1.1100000143051147,-191.0,25922.55859375,25901.92817244603
1.4930155277252197,-1.8199999332427979,-185.0,25921.888671875,25901.92817244603
1.49652099609375,-1.2300000190734863,-182.0,25921.228515625,25900.86720977789
1.5010132789611816,-2.549999952316284,-182.0,25920.369140625,25900.86720977789
1.504490613937378,-0.41999998688697815,-181.0,25919.689453125,25900.86720977789
1.5080792903900146,-0.04999999701976776,-178.0,25919.029296875,25900.86720977789
1.5115740299224854,-1.3299999237060547,-175.0,25918.439453125,25900.86720977789
1.5150597095489502,-1.059999942779541,-172.0,25917.779296875,25900.02838916949
1.5195536613464355,-2.009999990463257,-171.0,25916.990234375,25900.02838916949
1.5231187343597412,-0.8299999833106995,-170.0,25916.37890625,25900.02838916949
1.52662992477417,0.019999999552965164,-168.0,25915.798828125,25900.02838916949
1.530141830444336,-0.5799999833106995,-165.0,25915.189453125,25900.02838916949
1.5336310863494873,-1.6899999380111694,-161.0,25914.650390625,25899.399001943002
1.5382599830627441,-0.8799999952316284,-160.0,25913.94921875,25899.399001943002
1.5417358875274658,-0.5,-159.0,25913.419921875,25899.399001943002
1.5451958179473877,-1.5,-156.0,25912.9296875,25899.399001943002
1.5486600399017334,0.07000000029802322,-156.0,25912.37890625,25899.399001943002
1.5523114204406738,-0.9099999666213989,-153.0,25911.869140625,25898.980831951092
1.5568032264709473,-2.069999933242798,-150.0,25911.21875,25898.980831951092
1.560194492340088,-0.7099999785423279,-149.0,25910.728515625,25898.980831951092
1.563685417175293,-0.85999995470047,-147.0,25910.21875,25898.980831951092
1.5673201084136963,-0.3700000047683716,-146.0,25909.71875,25898.980831951092
1.5707662105560303,-0.8199999928474426,-143.0,25909.228515625,25898.78063084507
1.5753493309020996,-0.8299999833106995,-140.0,25908.599609375,25898.78063084507
1.5788688659667969,-1.459999918937683,-139.0,25908.138671875,25898.78063084507
